#Identifier	SMILES	Max_Rank	Max_Probability
32524681	Cc1ccc(cc1)S(=O)(=O)C1=C(O)C(=O)N(C1c1ccc(cc1)Cl)Cc1ccco1	4542411	0.95574
43193644	CC(=O)Nc1ccc2c(c1)ccc(n2)c1nccn1CCn1cccn1	4542406	0.95563
26313938	Cc1cc(C)cc(c1)N1CN=c2n(C1)c(=O)/c(=C/C=C/c1ccccc1)/s2	4542398	0.95549
15737935	OC(Cn1c2ccccc2c2c1cccc2)CNCCC1C=Nc2c1cccc2	4542383	0.95506
4377623	c1ccc2c(c1)n(CC1C[N@+]34[B@@-](O1)(OCC4)OCC3)c1c2cccc1	4542379	0.95493
8207843	Cc1cc(C)c2c(c1)c(c1ccccc1)c(n2CC(CN1CCN(CC1)Cc1ccccc1)O)c1ccccc1	4542372	0.95484
20510886	CN1CCC(CC1)N1CCCC(C1)NC(=O)c1cccc2c1C(=O)c1c2ccc(c1)Cl	4542364	0.95458
33357250	COCc1c(oc2c1cccc2)C(=O)Nc1ccccc1Cn1cncn1	4542354	0.95445
45592176	CCOc1cc(ccc1OC(C(=O)N(C)C)C)/C=C(/c1nc2c(o1)cccc2)\Cl	4542353	0.95444
26408067	COc1c2CN(C)CCc2c(c2c1OCO2)C(=O)/C=C/c1cccn1C	4542350	0.95439
30019203	Cc1scc(n1)c1ccc(c(c1)F)Oc1nc2n(c1[N+](=O)[O-])ccs2	4542338	0.95415
45767191	O=C(N1CCc2c(C1)cc(cc2)NCc1nccn1C)OC(C)(C)C	4542336	0.95412
2409977	COC(=O)C1=C(C)NC2=C(C1c1cc(sc1SC)C)C(=O)CC(C2)c1ccccc1	4542321	0.93000
29917451	C=CCc1cc(C(c2ccc(cc2)Cl)Nc2ccccn2)c2c(c1O)nccc2	4542312	0.93000
48256146	CC(Nc1c(cccc1Cl)NCc1nccn1C(F)F)C	4542311	0.95343
4772371	COc1noc(c1)CCC(=O)Nc1cccc2c1cccn2	4542309	0.95334
4552684	Cc1ccc(c(c1)Br)Oc1nc(nc2c1cccc2)c1ccccn1	4542301	0.95318
1065416	Clc1ccc(c(c1)NC(C(Cl)(Cl)Cl)NC(=O)c1ccco1)Cl	4542296	0.95307
5436795	O=C(c1c(C)onc1c1ccccc1Cl)Nc1ccc(cc1)S(=O)(=O)N1CCCCC1c1cccnc1	4542289	0.95294
44563436	Brc1ccccc1C1OCCN(C1)c1ccccc1S(=O)(=O)C(F)(F)F	4542288	0.95292
16662783	NC(=O)c1cc(ccc1O)C1=NN=C(SC1)NCCc1ccccc1	4542280	0.95278
43570866	C1CCN(C(C1)CCn1cccn1)Cc1ccc(o1)c1n[nH]cc1	4542277	0.95271
43190658	Clc1ccc(cc1)C1OCCN(C1)Cc1onc(c1)c1ccccn1	4542275	0.95260
45640088	COCc1c(sc2c1c(F)ccc2)C(=O)N1CCN(CC1)c1nc2c(s1)cccc2	4542272	0.95255
35737576	O=C(c1cccnc1SC(F)(F)F)Nc1ccc2c(c1)nc(o2)C(C)C	4542271	0.95255
46202898	S=C(Nc1ccccc1)N/N=C(\c1ccccn1)/c1ccccc1	4542271	0.92000
2936936	O=C(Nc1ccccc1c1nc2c([nH]1)cccc2)Nc1cc(ccc1Cl)[N+](=O)[O-]	4542269	0.95254
17429096	CCOC(=O)C1=C(NC(=O)NC1c1ccc(cc1)Cl)CN(c1ccc(cc1)F)C	4542265	0.92000
3383526	CC(N1c2cc(ccc2N2C1CCC2)S(=O)(=O)N1CCOCC1)c1ccccc1	4542255	0.95223
27148049	Brc1nn(c(n1)Sc1ccccc1NC(=O)c1ccco1)CCc1ccccc1	4542252	0.95219
2022294	O=C(C(Cl)(Cl)Cl)Nc1ccccc1c1ccccc1	4542249	0.92000
1573341	O=C(C(Cl)(Cl)Cl)Nc1cccc(c1N1CCOCC1)Cl	4542247	0.92000
26385166	Cc1cccc([n+]1C)/C=C/c1c(C)[nH]c2c1cccc2	4542246	0.95204
1212663	C[n+]1ccccc1c1nc2c(s1)cccc2	4542244	0.92000
46194949	Fc1cnc(nc1)N1Cc2c(C1c1cnco1)ccc(c2)c1cnn(c1)C	4542234	0.95188
2596703	Fc1ccc(cc1)Nc1c(nc2n1ccc(c2)C)c1ccccn1	4542222	0.96000
33352175	ClC(=Cc1csc(n1)c1ccccn1)c1nc2ccccc2c(=O)[nH]1	4542221	0.95154
29999848	Clc1cc(nc(n1)N)NC(c1ccccc1F)c1nccn1C	4542220	0.95153
31991224	[O-][N+](=O)c1c(NC2CCN(CC2)C2CC2)ccc2c1cccn2	4542211	0.95125
5462568	Fc1ccc(cc1)N1CCN(CC1)C(c1cccnc1)CNS(=O)(=O)c1ccccc1	4542211	0.93000
2022646	O=Cc1c(C)n(c2c1cccc2)CC(=O)Nc1ccc(c(c1)C)C	4542193	0.95000
4414439	COP(=O)(Oc1ccc(cc1)C(C(Cl)(Cl)Cl)O)OC	4542185	0.95012
46389834	Ic1ccc(o1)/C=N/NC(=O)c1cc2ccccc2cc1O	4542184	0.94987
48291659	CCn1nccc1/C=C/C(=O)Nc1cc(Cl)ccc1O	4542174	0.94964
36971226	COc1cccc(c1)NC1CCN(CC1)CC(c1cccc(c1)F)O	4542157	0.94941
3022225	Cc1ccc(cc1)n1c(=S)n(c(c1N)C(=S)Nc1ccccc1)c1ccccc1	4542143	0.94880
3966742	N#Cc1cnn2c1NC(CC2C(F)F)C1CC1	4542141	0.94868
48255822	C1CC(C1)C(c1ccccc1)NCc1cnc(s1)c1cnccn1	4542139	0.94863
2234895	COc1cc(OC)ccc1Nc1nc(NCC2CCCO2)c2c(n1)cccc2	4542137	0.92000
31201057	OCCCNc1nc(NCc2cccnc2)nc2c1cccc2	4542128	0.94826
8254139	Clc1ccc(c(c1)NC(=O)c1cc2ccccc2cc1O)Cl	4542125	0.96000
5797347	Clc1ccc(c(c1)Cl)Oc1c(C)nc(nc1O)c1ccccc1	4542119	0.94798
37008716	O=C(C1(CCOCC1)c1cccc(c1)C(F)(F)F)Nc1ccc2c(c1)nc(o2)C(C)(C)C	4542118	0.94798
32028137	Clc1cc(NCCS(=O)(=O)Cc2ccccc2)nc(n1)N	4542116	0.94794
4566449	OCCCn1cnc2c(c1=N)c(c1ccccc1)c(n2Cc1ccccc1)c1ccccc1	4542104	0.94767
4375935	O=C1OC(c2c1cccc2)(O)C(Cl)(Cl)Cl	4542103	0.94767
1606814	CCOC(=O)C1=C(C)NC2=C(C1c1cc(Br)c(c(c1)OC)OCC)C(=O)c1c2cccc1	4542097	0.94745
32524685	CSc1ccc(cc1)C1N(Cc2ccco2)C(=O)C(=C1S(=O)(=O)c1ccc(cc1)C)O	4542092	0.94720
26319190	Cc1cccc(c1)N1CN=c2n(C1)c(=O)/c(=C/C=C/c1ccccc1)/s2	4542089	0.94709
29622168	Fc1cc(CSc2ncnc3c2c(C)c(s3)C)c2c(c1)cccn2	4542086	0.94701
46407405	COc1ccc2c(c1)cc/c(=c/1\sc3n(c1=O)c1c(n3)cccc1)/n2CC	4542080	0.94694
26818397	[O-][N+](=O)c1ccc(o1)/C=C\C=c\1/sc2=NC3(C(Nn2c1=O)(c1ccccc1)N(C(=O)N3C)C)c1ccccc1	4542073	0.94669
5464283	Clc1ccc(cc1)C(=O)C[n+]1ccc(cc1)N(C)C	4542064	0.96000
9878990	ClC(c1nc(nc2n1nc(c2)c1ccccc1)c1ccccc1)Cl	4542049	0.94613
1237086	Cc1ccc[n+](c1)C(C(=O)c1ccc(cc1)c1ccccc1)C	4542039	0.96000
32150796	Clc1cccc(c1)C(CNC(=O)c1ccnc(c1)NC1CC1)O	4542035	0.94591
692134	N#Cc1c(N)n(c2c1nc1ccccc1n2)c1cc(C)cc(c1)C	4542026	0.96000
44433212	CC(c1ccc(o1)C)Cc1cn(nn1)CCCCO	4542023	0.94576
36435727	N#Cc1cnc(nc1N)N1Cc2c(C1)nc(nc2)c1ccccc1	4542021	0.94575
1348330	COc1cc(OC)ccc1CN1CCN(CC1)Cc1cccc(c1)Br	4542015	0.96000
30396025	OC1=Nc2ccccc2CCC1Sc1nnnn1C1CC2CC1C=C2	4542008	0.94548
26474826	CCCCCC[n+]1ccccc1/C=C\c1cccs1	4542003	0.94543
44217950	COc1ccc(cc1)N1C(Nc2c3c1cc(C)nc3c(cc2)C)c1ccco1	4542002	0.94543
46117476	O=C(c1cc(cn1CC1CC1)c1cnc(nc1)c1cccnc1)Nc1ccc(c(c1)Cl)C	4541999	0.94535
497481	Oc1ccc(cc1n1nc2c(n1)cccc2)C(CC(C)(C)C)(C)C	4541993	0.94510
5290113	COc1cc(CCNC(=S)Nc2cc(Cl)cc(c2)Cl)ccc1OC	4541991	0.96000
4733789	CCOc1ccccc1Oc1cnc(nc1c1ccc(cc1O)OCc1c(F)cccc1Cl)N	4541987	0.94485
4056391	CN1CCC(CC1)NC(=O)C(n1nc(c(c1C1CC1)Cl)C(F)(F)F)C	4541983	0.94473
32524725	Fc1ccc(cc1)C1N(Cc2ccco2)C(=O)C(=C1S(=O)(=O)c1ccc(cc1)Cl)O	4541981	0.94471
26262931	O=C1C=CC2(c3c1c(ccc3)N(C)C)Cc1ccc(c3c1c(C2)ccc3N(C)C)N(C)C	4541973	0.94456
1414351	CCOc1ccc(cc1)CN1CCN(CC1)Cc1cc(Br)ccc1OC	4541969	0.96000
42810178	Cc1cccc(c1)N1C(=NC(=NC1(C)C)N)N	4541966	0.96000
37010596	Cc1ccc2c(c1)c(C(=O)OCCn1cccn1)c1c(n2)CCCC1	4541966	0.94438
8230542	CCOC(=O)C1=C(C)NC2=C(C1c1cc(Br)c(c(c1)OCC)OC)C(=O)c1c2cccc1	4541955	0.94413
32433039	Cc1cc(C)c2c(c1)c(cc(n2)c1cnc(nc1)c1ccccn1)C(=O)N(C)C	4541951	0.94403
8254137	Clc1cc(Cl)c(c(c1)Cl)NC(=O)c1cc2ccccc2cc1O	4541950	0.96000
25474377	COc1ccc2c(c1)Oc1cc(C)ccc1N=C2N1CCCN(CC1)C(=O)Nc1cccc(c1)C(F)(F)F	4541946	0.94385
30367538	COc1cc(ccc1O)C1CC(=Nc2c1c(nn2c1nc(C)cc(n1)C)c1ccc(cc1)Cl)O	4541945	0.94384
32524497	Cc1ccc(cc1)C1N(Cc2ccco2)C(=O)C(=C1S(=O)(=O)c1ccccc1)O	4541940	0.94380
2381646	COc1ccc(cc1)CN1CCN(CC1)Cc1cc(Br)ccc1OC	4541938	0.96000
45811225	O=C(N1Cc2c(C1)c(n(n2)C(C)(C)C)n1cccc1)/C=C/c1ccc2c(c1)OCO2	4541935	0.94365
4370106	[O-][N+](=O)c1ccc2=[N+](C3(N=c2c1NC(C)(C)C)CCCCC3)[O-]	4541930	0.94357
44183013	O=C(C(Cl)(Cl)Cl)Nc1ccc2c(c1)c(CCN1CCc3c(C1)cccc3)c[nH]2	4541925	0.94334
15178623	COc1ccc(cc1)Nc1nc(Nc2ccc(cc2)OC)nc(n1)n1nc(c(c1N)c1ccccc1)C	4541912	0.94301
2328984	CNc1nc(Nc2ccccc2SC(C(C(F)(F)F)(F)F)(F)F)nc(n1)N(C)C	4541911	0.94289
24839282	CCN1c2ccccc2NC2C1C(c1ccccc1)C(=N2)N(C)C	4541903	0.94279
5649356	N#Cc1nc2c(nc1C#N)c(c(n2Nc1cccc(c1)Cl)N)c1nc2c(n1C)cccc2	4541897	0.94264
32719447	COc1cc2nc(cc(c2cc1OC)Nc1ccc(c(c1)F)C)C(=O)N1CCC(CC1)C	4541896	0.94264
31210919	Cc1nc(Nc2ccc(cc2)NS(=O)(=O)c2c(C)noc2C)nc(c1)N(C)C	4541889	0.92000
24837246	CCN(CCN(Cc1cc(Br)ccc1OC)C)CC	4541880	0.96000
5463732	CCOc1ccccc1NC(=O)CSc1snc(n1)c1ccccc1Cl	4541870	0.96000
24391259	COc1cc(OC)ccc1n1cc2c(c1c1ccccc1)c(=O)n(n2C)c1ccccc1	4541869	0.94180
32003635	COc1cccc(c1)CC(n1nnnc1C)C(=O)N1CCC(CC1)c1nc2c(o1)cccc2	4541867	0.94175
32490623	COc1cc(OC)ccc1NCc1nn2c(n1)[nH]c(c(c2=O)Cc1ccc(cc1)C)C	4541864	0.94172
20707076	CCN1CCC(CC1)N1CCC(CC1)n1nccc1NC(=O)Nc1ccccc1Cl	4541859	0.96000
4379945	O=C1OC(c2c1cccc2)(Br)C(c1ccccc1)Br	4541857	0.94159
4419767	CCC1(Br)C(OC(=O)C(C1=O)(C)C)c1ccc(cc1)Cl	4541852	0.94149
2038995	CCc1ccc(cc1)Nc1nc(C)cc(n1)C	4541849	0.92000
36611217	c1ccc(cc1)C(Nc1ncnc2c1CCNC2)Cn1cccn1	4541847	0.94131
36441195	FC(c1cccnc1Oc1ccc(c2c1nccc2)CN1CCOCC1)(F)F	4541845	0.94129
36447734	NCC1Cc2c(O1)c(cc(c2)F)c1ccnc2c1cccc2C(F)(F)F	4541833	0.94102
8863073	FC(Oc1ccc(cc1)c1nn(c(c1Cl)c1ccc(cc1)OC(F)F)c1nc(C)cc(n1)C(F)(F)F)F	4541832	0.94102
4721911	O=C(c1c(cc2n(c1=N)CCc1c2cc2OCCCOc2c1)c1ccccc1)NCCc1ccccc1	4541825	0.94074
6684205	COc1cccc(c1)N1C(=NC(=NC1(C)C)N)N	4541822	0.96000
26318632	Cc1ccc(cc1Cl)N1CN=c2n(C1)c(=O)/c(=C/C=C/c1ccccc1)/s2	4541820	0.94059
4341248	c1ccc(cc1)N1/C(=N/c2ccccc2)/N(/C/1=N/c1ccccc1)c1ccccc1	4541819	0.94057
46426227	N=C(N/N=C/c1ccc(cc1)F)N/N=C/c1ccc(cc1)F	4541818	0.91000
32490599	COc1ccc(cc1NCc1nn2c(n1)[nH]c(c(c2=O)Cc1ccc(cc1)C)C)Cl	4541814	0.94045
30159106	Cc1ccc(cc1)C(=O)/C=C/Nc1cc(ccc1O)[N+](=O)[O-]	4541814	0.91000
4135710	Clc1cnn(c1)CCn1c(SCn2nc(c(c2C)Cl)C)nc2c(c1=O)cccc2	4541813	0.94044
32850251	O=C(c1ccc2c(c1)oc(n2)CCc1ccccc1)NCCN1CCCCCC1	4541812	0.94043
44440610	OCC(Cn1ccnc1c1cc(F)ccc1F)Cc1cccs1	4541811	0.94036
25918386	Cc1ccc(cc1)C(=O)/C=C\Nc1cc(ccc1O)[N+](=O)[O-]	4541811	0.91000
16382820	COc1cc2CCN(C(c2cc1OC)COc1cccc(c1)C(F)(F)F)C(=O)C(C)(C)C	4541809	0.91000
5789475	O=C(C(C)C)Nc1csc(c1c1ccccc1)C(F)(F)F	4541803	0.94016
1862644	CC(CNc1c2CCCc2nc2c1cccc2)C	4541802	0.96000
2395997	[O-][N+](=O)c1cc(ccc1Oc1cccc2c1nccc2)c1nnc(o1)c1ccccc1	4541800	0.94003
2318952	S=C(Nc1cc(cc(c1)C(F)(F)F)C(F)(F)F)Nc1ccc(cc1)[N+](=O)[O-]	4541800	0.91000
2115678	N=C(N/N=C\c1ccc(cc1)F)N/N=C\c1ccc(cc1)F	4541797	0.91000
45683940	Clc1cc(Cl)cc(c1)C(=O)Nc1onc(n1)c1nccn1C	4541791	0.93982
26318922	Fc1cccc(c1)N1CN=c2n(C1)c(=O)/c(=C/C=C/c1ccccc1)/s2	4541786	0.93975
46566556	COc1ccc2c(c1)ccn2CCC(=O)/N=c/1\scc([nH]1)c1ccccn1	4541784	0.93965
4763432	COc1ccc2c(c1)c(CCNC(=O)CCc1onc(c1)Cl)c[nH]2	4541781	0.93961
46152998	Cc1ccc(c(c1)NC(=O)c1cc(cn1CC1CC1)c1cnc(nc1)c1cccnc1)C	4541775	0.93945
45572507	O=P(N1CCCC1)(N1CCCC1)/N=C(\C(Cl)(Cl)Cl)/N1CCCC1	4541769	0.93921
6143067	Fc1cccc(c1/C=N/Nc1ccc2c(n1)c(O)c(cc2Cl)Cl)Cl	4541768	0.93921
43202484	FC(c1cccc2c1nccc2c1cccc2c1CCNC2)(F)F	4541763	0.93913
45601257	COc1cc(/C=C/c2oc3c(Cl)cc(cc3c(=O)c2C)Cl)cc(c1OC)OC	4541758	0.93892
7853138	CC1=Nc2ccccc2N=C(C1c1ccccc1)NC(=O)c1cccs1	4541743	0.93873
27209453	Clc1cccc(c1)Cn1c(=O)/c(=C\c2ccc(cc2)C(=O)N2CCN(CC2)C2CCCCC2)/sc2c1cccc2	4541742	0.96000
45744174	[O-][N+](=O)c1ccc(o1)/C=C/Sc1nc2ccccc2c(=O)n1C1CC1	4541727	0.93824
29655722	CCC(c1ccccc1)CNC(=O)c1ccc(cc1)n1n(C)c(=O)n(c1=O)C	4541726	0.93822
2146726	Cc1ccc(cc1)c1nc2c(o1)ccc(c2)NC(=O)C(Cl)(Cl)Cl	4541724	0.93000
29668479	CC(=O)N1CCc2c1ccc(c2)S(=O)(=O)N1C(CSc2c1cccc2)c1ccccc1	4541722	0.93802
45553594	COc1ccc(cc1O)/C=C(/c1ncc(o1)c1ccccc1)\Cl	4541717	0.93792
46030890	Fc1cc(F)cc(c1)C1(CC1)Nc1nc(N)nc(c1C)C	4541714	0.93779
3071934	CN1CCC2C(C1)c1cc(C)ccc1N2C(=S)Nc1ccc(cc1Cl)Cl	4541708	0.93761
44213139	O=C1CCC[C@H]1Cc1ccc(cc1)[C@H](C(=O)Nc1ccc(cc1)Cn1cncn1)C	4541699	0.93735
44578647	CCn1nc(c(c1C)S(=O)(=O)Nc1ncccc1OC(c1ccccc1)C)C	4541688	0.93698
26386482	Fc1ccc2c(c1)c(/C=C/c1cccc([n+]1C)C)c([nH]2)C	4541686	0.93690
2511380	O=C(c1cc2ccccc2cc1O)Nc1cccc(c1C)Cl	4541684	0.91000
6127402	Cc1ccc(cc1)C(=O)C[n+]1ccc(cc1)N(C)C	4541682	0.96000
24430014	COc1ccc(c(c1)C1N(CCn2c1ccc2)C(=S)Nc1c(C)cccc1CC)OC	4541675	0.93662
1489748	Clc1ccc(cc1)Nc1cc(C)nc2n1ncn2	4541674	0.91000
5460934	Clc1ccc(cc1Cl)Cn1cnc2c(c1=O)cnn2C(C)(C)C	4541672	0.91000
24343453	S=C(Nc1ccc2c(c1)c(=O)n1c(n2)CCCCC1)NCC(c1ccccc1)C1CCCC1	4541671	0.93649
4498446	CCCCCCC[n+]1ccc2c(c1)nc[nH]2	4541668	0.93646
45607219	CSc1nc(cc(=O)[nH]1)/C(=C/c1coc2c(c1=O)cccc2)/Cl	4541666	0.93638
3416238	Fc1ccc(cc1)C[n+]1c2cc(ccc2n2c1CCCCC2)C(F)(F)F	4541660	0.93626
46513518	COc1cc(ccc1OC(C)C)/C=C/C12N=C(O)CCN1c1c(C2(C)C)cccc1	4541658	0.93625
4413535	N#CC(=Cc1c(OS(=O)(=O)c2ccc(cc2)C)c2c(n1C)cccc2)C#N	4541651	0.93597
4428988	CCc1ccc(cc1)Nc1cc(C)c2c(n1)cccc2	4541643	0.94000
32776955	Fc1cccc(c1)Cn1nc2n(c1=O)cccc2c1onc(n1)c1cccc(c1)F	4541637	0.93548
46082988	CC(n1nnc(c1)c1cnc(nc1)c1ccccn1)C1=CCCCC1	4541636	0.93548
655500	Brc1ccc(cc1)N1C(=NC(=NC1(C)C)N)N	4541635	0.94000
2761994	CCCCN1C=C(c2ccc3c(n2)cccc3)C(c2c1cccc2)C[N+](=O)[O-]	4541630	0.93535
22050606	N#CSC1(Cl)C(=O)c2ccccc2OC1(C)CC	4541619	0.93507
1173821	OCC1COC(O1)(Cn1cncn1)c1ccc(cc1Cl)Cl	4541603	0.93489
20622392	CCOC(=O)c1cnn(c1CNC1CCCc2c1cccc2)c1cc(=O)n(c2c1cccc2)C	4541595	0.93475
7702606	CCCCn1c(=N)n(c2c1cccc2)CCCOc1ccccc1	4541591	0.96000
20652482	O=C(N1CCc2c(C1)cc(c(=O)n2CC1CC1)c1cccc2c1ccc(n2)C)C1CCOC(C1)(C)C	4541588	0.93455
4105798	COc1ccccc1c1n(Cc2cccc(c2)F)nc(c1Cl)c1ccccc1OC	4541584	0.93428
5788713	Clc1cc(cc(c1)Cl)Nc1cc(nc(n1)c1ccccn1)C(F)(F)F	4541578	0.93413
32719547	COc1cc2nc(cc(c2cc1OC)Nc1cccc(c1)F)C(=O)N1CCCC(C1)C	4541573	0.93398
16862415	Cc1cc(Nc2ccc(cc2)C)nc(n1)n1nc(cc1C)C	4541569	0.93000
1821577	CC1CCN(CC1)C(=S)Sc1nc(Nc2cccc(c2)C)nc(n1)Nc1cccc(c1)C	4541559	0.93368
8197976	NCCOB(c1ccc(c(c1)OC)OC)c1ccccc1	4541556	0.93359
36692792	OC(c1ccccc1F)CN1CCCC(C1)Cn1cncn1	4541548	0.93317
3565614	CSC1=C([N+](=O)[O-])C(NC(=O)N1C)c1ccccc1	4541545	0.93311
32143340	OC(c1ccccc1)CNC(=O)c1ccccc1Oc1cccnc1	4541544	0.93308
5809117	CSc1cc(nn1S(=O)(=O)c1cccc(c1)C(F)(F)F)c1ccc(cc1)F	4541543	0.93306
46117466	O=C(c1cc(cn1CC1CC1)c1cnc(nc1)c1cccnc1)Nc1ccc(c(c1)C)C	4541540	0.93286
10899789	CCN(C1=NC2C(C1c1ccccc1)N(CC)c1c(N2)cccc1)CC	4541531	0.93267
46218701	c1ccc(nc1)c1csc(n1)Nc1sc2c(n1)cc1c(c2)OCO1	4541525	0.93245
1212519	COc1ccc2c(c1)C=CC1(O2)N(c2ccccc2)c2c(C1(C)C)cccc2	4541522	0.93236
850021	N#Cc1cnn2c1NC(C)CC2C(F)(F)F	4541516	0.93226
6814130	COc1cc(ccc1OC)Cn1c(=O)oc(c1c1ccccc1)c1ccccc1	4541500	0.93192
6810146	COc1ccc(cc1)c1c(oc(=O)n1Cc1ccc(c(c1)Cl)Cl)c1ccc(cc1)OC	4541499	0.93183
24361979	Clc1ccccc1c1c(noc1c1ccccc1Br)NC(=O)c1ccccc1Br	4541489	0.93152
15178231	O=C(CC1N=C(NC1=O)NC(=N)Nc1ccccc1)Nc1cc(Cl)cc(c1)Cl	4541442	0.93022
43304509	CCn1c2ccc(cc2c2c1cccc2)CNCCCN(C)C	4541441	0.96000
25471813	COc1cccc2c1Oc1ccccc1N=C2N1CCN(CC1)C(=O)Nc1cccc(c1)C(F)(F)F	4541437	0.93000
2408065	CCOC(=O)C1=C(C)NC2=C(C1c1cc(sc1SC)C)C(=O)CC(C2)c1ccccc1	4541434	0.91000
32425313	OC[C@@]1(N[C@@H]([C@H]2[C@@H]1CN(C2)C)c1cccc(c1)n1cccn1)c1ccccc1	4541433	0.92986
32029749	Clc1cc(NCc2cccc(c2)Cn2cncn2)nc(n1)N	4541431	0.92978
4375851	COc1ccc(cc1)c1c[n+](c2n1CCCCC2)CC(=O)c1ccc(cc1)Cl	4541428	0.92972
4538865	Clc1cc(Cl)cc(c1)n1c(nc2c1nc1ccccc1n2)c1ccc(cc1)[N+](=O)[O-]	4541425	0.92964
42912910	O=C1CSc2c(N1)cc(cc2)C(=O)Nc1[nH]ncc1c1ccc2c(c1)OCO2	4541418	0.92943
1409431	COc1cc2nc(CCc3ccccc3)oc(=O)c2cc1OC	4541403	0.92892
32108238	O=C(c1cc2c(s1)n(nc2C)C)Nc1ccc2c(c1)nc(o2)C(F)(F)F	4541400	0.92881
48324709	Cc1cc(C(=O)NC2=CCC(=O)N2)c(cc1)O	4541399	0.92880
24867028	COc1cnc(nc1c1ccnn1C)NCc1ccc(cc1)n1cccn1	4541386	0.92838
30281447	COc1ccc(cc1)C1=NN=C(c2c(C1)cccc2)NNC(=S)NC(=O)c1ccccc1	4541384	0.92831
26788765	C=CC1CN2CCC1CC2[C@@H](c1ccnc2c1cc(OC)cc2)OC(=O)CC	4541378	0.92815
43356461	O=P1(CNc2c(O1)cccc2)c1ccccc1	4541375	0.92803
46218197	COC(=O)CCC1(OC(=O)C(=N1)C(C)C)C(F)(F)F	4541371	0.92797
43304525	CCn1c2ccc(cc2c2c1cccc2)CNCCC(C)C	4541360	0.96000
7853156	Fc1ccc(cc1)C1C(=Nc2c(N=C1NC(=O)c1cccs1)cccc2)C	4541354	0.92756
2933099	FC(Oc1ccc(cc1)C(=O)C[n+]1cc(n2c1CCCCC2)c1ccccc1)F	4541343	0.92716
25720574	CO/C(=C\1/OC(=O)C=C1OC)/[C@@H]1O[C@H]1c1ccccc1	4541342	0.92713
4379362	CCCCCCn1c2ccccc2c(c(c1=O)c1ccccc1)Cl	4541334	0.92691
36933792	Cc1cc(NCC2CCCOC2c2ccccc2)nc(n1)N	4541333	0.92688
36736306	COC(c1ccnc2c1cc(OC)cc2)C1CC2CCN1CC2C=C	4541326	0.92678
30497544	CO[C@@H](c1ccnc2c1cc(OC)cc2)[C@H]1C[C@H]2CCN1C[C@H]2C=C	4541325	0.92678
4058496	O=C(C(n1nc(c(c1C)Cl)C(F)(F)F)C)NC1CCN(CC1)C(C)C	4541323	0.92674
8637448	Cc1ccc(cc1)Nc1c(nc2n1cc(C)cc2)c1ccccn1	4541322	0.94000
8637408	CC(c1ccc(cc1)Nc1c(nc2n1cccc2)c1ccccn1)C	4541321	0.92000
5671446	CC(COc1ccc2c(c1)c(O)c(c(n2)C)CN(C1CCN(CC1)C)C)C	4541319	0.90000
36680316	O=c1ccn(c(n1)SCc1c(C)noc1C)C1CC1	4541317	0.92662
4684082	CCCCCCc1cc2cc(C(=O)OCC)c(=O)oc2cc1O	4541315	0.90000
3888927	CCOc1cc2c(cc1OCC)CCNC2c1cc(C)c(c(c1)C)O	4541314	0.93000
2475719	CCc1cccc2c1n(Cc1ccc(cc1)Br)cc2C#N	4541312	0.90000
32360925	Cc1cccn2c1nc(c2F)C(F)(F)F	4541309	0.92637
8601031	O=C(c1cc(c(c(c1)C(C)(C)C)O)C(C)(C)C)Cn1c2=NCCn2c2c1cccc2	4541307	0.92634
2120096	Cc1ccc2c(c1)nc(o2)c1cccc(c1C)NC(=O)C(Cl)(Cl)Cl	4541305	0.90000
1821312	N=C(Nc1ccccc1O)Nc1nc(C)cc(n1)C	4541304	0.90000
16011393	Cc1ccc(c(c1)C1Sc2ccccc2N=C2C1=C(O)c1c2cccc1)C	4541302	0.92618
1176718	CCOC(=O)c1ccc(cc1)Nc1nc2nonc2nc1NCc1ccco1	4541302	0.90000
16011385	Cc1cc(C)c(cc1C1Sc2ccccc2N=C2C1=C(O)c1c2cccc1)C	4541301	0.92618
20748950	CC(CC(N1CCC(CC1)n1nccc1NC(=O)Nc1ccccc1Cl)C)C	4541300	0.95000
520983	ClC(C(c1ccc(cc1)O)c1ccc(cc1)O)(Cl)Cl	4541299	0.90000
4385295	NNc1nc(NN)nc2c1c1CCN(Cc1s2)Cc1ccccc1	4541295	0.92605
4671418	COc1ccccc1Oc1cnc(nc1c1ccc(cc1O)OCc1c(F)cccc1Cl)N	4541292	0.92596
37119761	Cc1ccn2c(c1)nc(c2Nc1ccc(cc1)C(C)C)c1ccccn1	4541270	0.94000
4593983	Cc1nn2cc(cc2c2c1c(C)n(c2C)C1CCCCC1)c1cccc(c1)[N+](=O)[O-]	4541267	0.92531
2628537	Clc1ccc(cc1)Cn1cnc2c(c1=O)cnn2C(C)(C)C	4541266	0.93000
25848233	OC(CNC(C)(C)C)CO/N=C(/c1ccc(cc1)Br)\c1ccncc1	4541261	0.92515
42970691	CCC(c1noc(c1)C(=O)NCc1cccnc1n1cccn1)CC	4541258	0.92508
5486955	Cc1cccc(c1)NC(C(Cl)(Cl)Cl)NC(=O)CN1C(=O)c2c(S1(=O)=O)cccc2	4541256	0.92499
11807425	Cc1sc(nc1c1[nH]c(c(c1C)C(=O)C)C)NC1CC1	4541255	0.92498
